,id,band_id,influencer_id,feedback,score
6876,928772,25512,1955,Hi friend cool track. For us it just need s a bit more intensity at the bass or harder sound. Keep going on best regards. ,0.0
6877,928773,25512,2447,"Hey 

Thanks for your sharing. This is interesting, it's a mix of a lot of influencies. We are curious, can we listen another song? ",0.0
6878,928774,25512,2460,"Hey man ! 

This track is really amazing ! I add the track on my playlist Dogzout Radio ! 

I love the vibes ! 

See you soon 

Chris ",1.0
6879,928775,25512,2461,"Hi, we have listened to your song. An interesting sound. we like the 1:40 part, the top line is very touchy, consider it for the next song. However, we do not have playlists for this type of music. Keep striving for better, and you guys will definitely succeed.   ",0.0
6880,928776,26112,199,"Bonjour et merci de votre sollicitation. ce premier titre est intéressant même si on sent encore fortement l'ombre de Odezenne qui plane ! 
C'est amusant que vous parliez de Chat Perché car le travail commun est pour l'heure resté en standby ...
Dites moi en plus sur votre objectif. est ce que des titres sont déjà sortis ? Avez vous des activités en dehors de la musique ?
",0.25
6881,928777,26112,2347,"Bonjour, merci pour l'envoie. J'aime bien les voix et le mix des voix très réussi. Par contre, l'instru n'est pas au meme niveau. Trop décousue et pas très bien produite. Bref çà manque d'efficacité et çà ne sert pas les voix malheureusement. Bonne continuation!",0.0
6882,928778,26112,2618,"Bonjour, 
Il y a encore pas mal de travail à réaliser... malheureusement nous ne pourrons pas collaborer sur cette musique..
Bonne continuation. ",0.0
6883,928779,26112,2742,"Salut j'espère que vous allez bien, 

Merci beaucoup pour le morceau. 

La track est plutôt cool dans l'intention, on sent que vous vous cherchez encore mais que vous allez dans une direction assez cool. Je dirais que dans l'idée ya encore un probleme quant à ce que vous voulez faire artistiquement exactement, pour l'instant c'est encore pas très clair. 

Je pense qu'une fois que vous aurez réglez ça ça coulera tout seul

à très vite j'espère

",0.0
6884,928781,33628,3592,"Hi !

We've received your track, we would like to receive live video session from you via our online form available on our website www.allive.fr.

See you soon!
The Allive team
",1.0
6885,928782,32856,1506,Fantastic musicianship; however I am looking for ambient contemporary styles to fit my neoclassical playlist themes; sorry about that. ,0.0
6886,928783,32856,1974,"Brilliantly performed piano in this amazing Chopin orchestra piece. Sadly, as it is classical and orchestrated, it doesn't fit any of my playlists.",0.0
6887,928784,32752,1637,"Ciao Pierfrancesco, grazie per aver condiviso con noi la tua “L’Anima del vento” e di conseguenza per averci fatto conoscere il tuo progetto. Siamo lietissimi di condividere sulla nostra pagina FB e sulla nostra playlist di Spotify il tuo singolo. Tra poco ti invieremo i link e ti ritroverai anche taggato :D
Da un punto di vista artistico siamo affascinati dal tuo stile e dallo spirito del tuo progetto che definiremmo Cantautoriale con la C maiuscola non a caso, ovvero capace di riallacciarsi ad una tradizione pregiata, “alta”, per così dire. Complimenti!
Da un punto di vista più tecnico produttivo, l’onestà ci obbliga ad esprimerti il nostro pensiero con la stessa sincerità, considerandolo anche un dovere nei tuoi confronti avendoci tu segnalato il tuo materiale anche allo scopo di ottenere un feedback! Il sound ci è sembrato un po’ strano soprattutto per quanto riguarda la voce. Questa sembra a nostro avviso un po’ troppo scura, scollata dal mix. In alcuni punti anche un po’ incostante dal punto di vista del focus, come ci fossero degli allontanamenti dal microfono. A nostro avviso la produzione andrebbe remixata (nel senso di RI-mixata)…perché è forse proprio in trattamenti audio più accorti che potresti trovare, ci permettiamo di dire, una svolta tecnico artistica che il tuo progetto sicuramente merita per intensità dei contenuti lirici e musicale ma anche per la confezione degli arrangiamenti, sicuramente interessante. Sperando di esserti stati di un qualche aiuto rimaniamo a disposizione anche su info@lotusmusic.it se mai ti dovesse servire una consulenza più approfondita e, per così dire, lavorativa! A tra poco con i link, grazie!",1.0
6888,928785,32752,1827,"Ciao Pierfrancesco, 
ti parla Guido, A&R  di Grifo Dischi.

Ho avuto modo di ascoltare il tuo brano e, ad un primo ascolto, devo dirti che ho apprezzato molto la ricerca dell'arrangiamento e dell'orchestrazione; allo stesso modo ho trovato notevole lo sforzo compositivo. Ad ogni modo l'atmosfera dell'intro nel primo minuto del brano è preziosa e andrebbe tutelata.

Tuttavia nutro molte perplessità sull'utilizzo della voce, a partire proprio dalle caratteristiche timbriche.
 Sarebbe interessante se avessi delle composizioni squisitamente strumentali da sottoporci, per un'eventuale discorso editoriale.

Per il momento ti faccio un grosso in bocca al lupo,
a presto,

G.",0.25
6889,928786,32752,2598,"Ciao! Grazie per avermi inviato la tua canzone! Suono interessante, direi che mi piace anche più dell'altra che mi avevi mandato (Stella marina). La condividerò nelle mie storie!",1.0
6890,928787,32752,2765,"Ciao Pierfrancesco, il tuo pezzo ha un sapore senza tempo e le sonorità sono poetiche ma l'interpretazione vocale che non ci convince al 100%. Saremmo curiosi di ascoltare altro in futuro. ",0.0
6891,928789,33588,225,"Univers musical intéressant. En revanche, il m'a manqué de la surprise au niveau de la composition. En parallèle, je n'ai pas été convaincu par les textes. Je passe mon tour pour ces raisons.",0.0
6892,928790,33588,385,"Bonjour et merci pour la proposition.
Le titre ne correspond pas exactement à ce que nous recherchons actuellement pour une diffusion en playlist sur nos antennes.",0.0
6893,928791,33588,436,"Bonsoir UMAN,
Merci d'avoir pensé à nous pour le partage de ce ""Quelle vie"".
Au premier abord, on a bien aimé le délire ""reggae/chanson"" comme annoncé dans la bio :) C'est assez simple mais efficace. Finalement, on a décroché sur les paroles... On n'est clairement pas sur les textes qui nous font vibrer ;) Dommage !
Bonne continuation !",0.0
6894,928793,33588,478,"Bonjour et merci de nous avoir envoyé votre chanson. Je suis désolé mais votre univers ne correspond pas vraiment à ce que nous défendons sur notre webzine

R.",0.0
6895,928794,33588,492,"Très cool son, dansant, entêtant et super good vibes! Je m'imagine à couleur café entrain de danser face à la scène! ",0.0
6896,928796,33588,620,"Bonjour,
Merci de partager avec nous votre projet et ce titre. 
J'aime bien ce titre, l'énergie et la voix. 
Mais il ne nous parle pas assez pour que nous puissions le défendre correctement. 
Nous pouvons peut-être vous conseiller de remplir votre profil Groover. Avec d'autre liens à écouter peut-être, avec une bio... Nous pensons que cela permet de mieux comprendre l'univers du projet.
Nous vous souhaitons une belle continuation. 
L'équipe du Sac à Son",0.0
6897,928797,33588,978,"Bonjour merci de votre proposition, malheureusement après écoute le titre ne rentre pas en programmation sur notre antenne. Bonne continuation
 Bryan",0.0
6898,928798,33588,1507,"Hello,

Merci de l'interêt porté ! Le morceau est bon on l'ajoute à l'une de nos playlists asap ;)

ilovethistrack.com",1.0
6899,928799,33588,1642,"Bonjour Uman,


Merci pour le partage.
Actuellement le titre ne correspond pas à notre ligne de programmation.

N'hésitez pas à nous envoyer vos prochains sons.

Bonne continuation,


André
Le Labo",0.0
6900,928800,33588,1644,Bonjour nous avons bien écouté votre chanson et malheureusement nous n'avons pas eu le coup de coeur. Bonne continuation!,0.0
6901,928801,33588,1672,"Bonjour,

Jaime bien le titre que vous avez envoyer ;)

Bonne nouvelle, ""QUELLE VIE"" a été ajouté à la playlist ""MUSIC DISCOVERY 2021"" sur Spotify
Lien ici: https://spoti.fi/2Y3LDk5

Nous partagerons également votre musique sur nos réseaux!

Félicitations, merci et bonne chance.  ",1.0
6902,928802,33588,1926,"Salut, 

Merci de nous avoir fait parvenir ton titre.

Nous aimons bien, nous le partagerons dans notre playlist et sur nos réseaux si tu as un clip video. Envois nous un extrait d'une minute max pour un partage sur Instagram stp. ;)

A bientôt. 

Peace. ",1.0
6903,928803,33588,2064,"Bonjour, très bon titre bravo ! C'est très bien produit j'ai beaucoup aimé, ta voix est très présente, beaucoup de charisme se dégage.

Chez Maltrack Music nous sommes spécialisés dans la musique urban française et ton track ne rentre malheureusement pas dans notre ligne éditoriale.

Bonne continuation

Gaëtan",0.0
6904,928804,33588,2121,"Bonjour,
Bravo à tous les artistes qui ont travaillé sur ce titre ""SAF"" (il y une confusion avec le titre de l'album dans la présentation sur Groover, mais la vidéo c'est bien SAF). Une super énergie positive et du soleil dans les notes pour nous emporter ""higher"" :)
J'ai ajouté le titre dans notre playlist Spotify des découvertes Groover et je vais le rentrer en programmation en nouveauté sur les prochaines semaines sur Radio Belgique FM.
Bonne continuation !
Pascal
Belgique FM
🖥 https://belgique.fm
📱 https://bit.ly/belgique-fm-appli-android
",1.0
6905,928806,33588,2443,un peu hors format de notre radio mais belle prod avec de bons vocaux et on aime les artistes de notre pays ;) le titre sera intégré à notre playlist starking avec une première diffusion ce lundi 22 février vers 18h40 (106.5 grand charleroi ou via radiocharleking.be bien à vous !,1.0
6906,928807,33588,2662,"Hi,

Very chill vibe you guys created. Nice to see reggae artists from Belgium. I am however searching for reggae with more melodic progression and also some focus on the instrumental parts and not only on the vocals.

Hope you will find the right playlists for this song!

Cheers,

Jens",0.25
6907,928810,33588,2881,"Bonsoir, 

Un grand merci pour l’envoie ! 

Malheureusement ce n’est pas vraiment mon Humeur du moment, cependant je vient de faire entrer  « Prince de la Ville » en playlist :
https://open.spotify.com/playlist/2ZFBrtolTPShJLrjnRI5ct?si=bSTnE4vAQryl1Q6kqjZuWg

N’hésitez pas à nous taguer dans votre story : @pourlamourdujeu 👽",0.0
6908,928811,33588,2915,"Bonsoir, on ne s'occupe que de chanson francophone, donc la votre ne rentre pas dans notre ligne éditoriale, merci",0.0
6909,928812,33588,3141,"Bonjour,
excellente prod, excellent son, pas grand chose à dire, c'est bien mixé, bien chanté !
Je ne peux pas le mettre en diffusion à cause du texte car nous sommes une radio avec une audience très familiale, mais n'hésitez pas à me tenir au courant s'il y a d'autres titres moins explicites !
Bonne continuation.",0.0
6910,928813,33588,3408,"Bonjour, merci de m'avoir contacté. Votre morceau ne correspond malheureusement pas à l'univers de ma chaîne. Je vous souhaite une excellente continuation.

Belle journée,
ABCRAP",0.0
6911,928814,33588,3457,"Salut. 

Merci du envoie.

Je suis mitigé sur le morceau. J'aime bien la partie en français très bonne voix adapté au reggae. Par contre les lyrics ainsi que le phonétiquement  je suis pas fan de la partie en anglais.

Bonne continuation, 
Force à vous",0.0
6912,928815,32204,1044,"Hello AGL, merci pour cet envoi, malheureusement nous ne prenons pas de nouveau projet en ce moment. Petit conseil pour plus de visibilité, créés toi des profils artistes identifiables sur les réseaux et une explication de ton pseudo ;) Bon courage !",0.25
6913,928816,32204,2225,"Salut, j'espère que tu vas bien !

Le titre est réussi, il y a un vrai travail dans le rythme et la mélodie, qui donnent une cohérence entre la prod et ton flow.

Toutefois, tu devrais peut-être penser à travailler plus le mix de tes morceaux pour avoir un rendu encore plus qualitatif et pro qu'il ne l'est déjà.

As-tu pensé à un clip pour tes prochains morceaux ?

Pour gagner en visibilité, as-tu essayé de lancer des campagnes de marketing ? (Post en feed et Story insta avec redirection vers tes clips, ou campagnes de preroll sur Youtube bien ciblées par exemple).

En tous cas, on va suivre la suite de près !

Andy, Mind",0.0
6914,928818,33632,498,"Bonjour & merci pour votre musique, 

Lourd l'instrumental, le mastering pète bien wesh 
Nous allons écouter votre morceau avec l'équipe de What is Hip pour une éventuelle sélection dans une de nos émissions.

Cordialement. 

François pour What is Hip http://www.whatiship.be

Vous pouvez nous suivre sur 
FACEBOOK : http://tiny.cc/eji65y
YOUTUBE : http://tiny.cc/0ii65y
INSTAGRAM : http://tiny.cc/tji65y",0.0
6915,928820,33632,1755,"Salut ! Ravi que vous me partagez votre son et votre profil ! 

Pour commencer, je suis super investit sur GROOVER, donc dès que je reçois un son, je cherche à connaître vraiment l’univers complet de l’artiste. Donc je lis vos informations, votre profil, je vais écouter ce que vous faites déjà etc… Pour avoir un vrai avis construit, cohérent et structurer, c’est ce que j’ai fait ;)

Je m’intéresse vraiment à la musique, à tout ce qui se fait dans le Game, donc déjà ce qui est sur, je note ton Blaz et je vais continuer à te suivre.

En ce qui concerne le son que je viens de découvrir, voici mon avis personnelle.

Gros Flow, grosse Toppline mais je suis désolé, j'ai juste des contacts en rap français, je ne pourrait pas t'aider ! ",0.0
6916,928821,33632,2064,"Bonjour, c'est très bien produit bravo. Très facilement diffusable day one en radio !

Chez Maltrack Music nous relayons uniquement les tracks urban 100% Français et votre track ne rentre malheureusement pas dans notre ligne éditoriale.

Bonne continuation

Gaëtan",0.0
6917,928822,33632,2305,Thank you for sending this track I appreciate you sharing with me.  I think if you are serious about promoting in the Australian market it would be important to record some of this in English as you would appeal to a larger part of the market here. ,0.0
6918,928823,33632,2711,"Bonjour,
 
Nous avons bien écouté votre morceau  mais ce dernier ne correspond pas au format musical d'RTS. 
Nous sommes sur une couleur très dynamique, une rythmique ""up tempo"" et dansante.

Bien évidemment, cela n'enlève rien à la qualité de votre morceau, mais nous devons nous tenir à notre format...
 
Bien cordialement
 
Nicolas
",0.0
6919,928824,33632,2730,"The vocals sounds good, but i think that they maybe need some cool addlips.
The flow is cool.
Also i like the beat.
But i have to decline because im searching other type of songs for my playlist.",0.0
6920,928826,33045,2455,"Cool track, lyrics and vocals are pretty cool but I feel the whole track could be polished more and better produced! Still dope but needs a little work",0.0
6921,928827,33045,3592,"Hi !

We've received your track, we would like to receive live video session from you via our online form available on our website www.allive.fr.

See you soon!
The Allive team
",1.0
6922,928828,29227,112,"Hi End of Code,

Thank you for sending us this one. I really liked it, but it is way too far from what we usually add to our playlist. However i'll add it to my own playlist, i wanna hear your next songs!

I wish you the best for your project, 

Ambre",0.0
6923,928830,29227,225,"Interesting musical universe. Good vocal technique. On the other hand, I missed the surprise in terms of the composition. I pass my turn for this reason.",0.0
6924,928831,29227,226,"Bonjour, merci pour l'envoi de votre morceau. Malheureusement nous ne sommes totalement convaincus par celui-ci. Une prochaine fois avec plaisir. ",0.0
6925,928832,29227,292,"Hello
Nice track, good energy, rather catchy I'll share it in my next playlist.
Take care.
Cheers.",1.0
6926,928833,29227,305,hello i love the vibes and the vocal  very deep i love it  we are going to share it soon . thancks for the send,1.0
6927,928834,29227,389,"Thanks for reaching out back. Nice vibes. Quite similar in the mood to ""Deep Into Your Soul"", isn't it. I like it I'll keep an ear out on the release date. Cheers. All the best.
",0.0
6928,928835,29227,394,"Hello 

First of all, thank you for this solicitation!

About the track... The dark side of the theme stands out and perspires through all the pores of the track. Without overdoing it, but with this nice balance between the atmospheres. Dark, dancing and with a ""pop"" side, it's a great success!

Of course, I can of course integrate the song with great pleasure on HomeCooking Share. 
http://homecookingshare.com

Small bonuses offered for artists coming via Groover: advertising space can be made available for a week on the site, or in the monthly magazine (free of charge of course). To benefit from this, just send me a visual (square or banner format) and a redirection link.
And a second small bonus offered in return of mail...

See you soon !

Eric / HomeCooking Share

",1.0
6929,928836,29227,406,"Hello again, and thank you for sharing ""The Fall"" with us! While we loved the chill beat and heartfelt vocal performance, unfortunately this track isn't a good editorial fit for our main playlists. As noted on our profile, our main playlists feature primarily instrumental (non vocal) and beatless compositional ambient and neoclassical music. Thanks nonetheless for sharing your music with us, and best of luck with this release! Stay safe :)",0.0
6930,928839,29227,492,"Hey! It's a really powerful track, deep and hyptonising at the same time. It's real clubbing right here! That's why it's a bit too picky for our audience. But keep going!",0.0
6931,928840,29227,495,"The track is well produced but the beat is a bit too simple, predictable for me, even if it's definitely catchy. We prefer experimental, hazy techno in general.",0.0
6932,928841,29227,518,"Hello End of Code,
The song is of course good, well produced but we did not find here something new, something that really marks and that we can write about ",0.0
6933,928842,29227,550,"Hi End of Code,
As stated in our ""Groover"" profile preferences, we only process projects that have already been released.
Please contact us at the end of your project.

cordially
Diane COLLET
www.delitmusic.fr
www.infomusic.fr
www.delitface.com
www.musicabonnement.com",0.0
6934,928844,29227,681,"It sounds very well produced, I like the singer's voice too, but I did not find that the beat was offering something new to the table ",0.0
6935,928845,29227,706,"Feels like something from another dimension, lovely, but for us it lacked the melodic edge we look for, even though it is perfect for everyone and every party",0.0
6936,928846,29227,724,"Hi there, thanks for the submission. Particular track and sound, but at the moment not in target with what we are searching for. Best",0.0
6937,928847,29227,784,"Hello,
We did not really get into the song that we think is good, well produced but there is not something superlative, enough unique that stands out ",0.0
6938,928848,29227,1004,"J’aime encore une fois ces influences électro-chill et ce mélange de techno et house. Ta musique est très « aérienne » et on a vraiment envie de lâcher prise en l’écoutant.
N’hésite pas à me faire suivre tes futurs projets!",0.25
6939,928849,29227,1005,"Hi End of Code, thanks for sending your track ""The Fall"". This has a thumping beat that is very contagious. Those mysterious vocals are very fitting. The lyrics are captivating as well. It's a bit slower than the type of content we usually feature but we will keep it in mind!",0.0
6940,928850,29227,1067,"Hello,

First of all, thank you for contacting Sauce Blanche.
Unfortunately this music is not in adequation to the ADI of the media nor to the DNA of our gig.
Don't hesitate to follow us on social media 
Good luck
The sauces
",0.0
6941,928851,29227,1194,"i really dig this one and would love to post something on it. just for official purposes, can you send me a press release in english? ",1.0
6942,928853,29227,1269,"Nice bassline on this one, I enjoyed the progression overall as well However I was anticipating some more melodic elements to go with the vocals",0.0
6943,928854,29227,1273,"Bonjour, très bonne pièce.

Nous sommes une station de radio/télévision commerciale internationale du Québec, Canada. Affiliée iHeartRadio.
Nous mettons l'emphase sur les artistes émergents canadiens pour les rotations musicales.

Toutefois, nous avons une émission de découvertes internationales et nous allons faire jouer votre pièce. 
L'émission s'intitule ""120 minutes autour du monde"" et est de 11h am à 13h, heure du Québec, du lundi au vendredi.
Votre chanson va apparaître une fois lors de la présentation découverte de la semaine, ensuite elle va rejouer au
hasard des autres épisodes futurs.

Avant que je puisse vous dire quand vous serez diffusé, j'aurais besoin des informations suivantes:
- Votre track (plus simple dans groover svp)
- Lien de votre page Facebook **PRO**  (Important, si vous ne l'avez déjà indiqué dans votre profil Groover) Si c'est déjà là c'est parfait. Avoir une page Facebook est un élément-clé de notre marketing pour vous faire connaître. Il doit s'agir une ""Page"" Facebook et non un compte personnel.
- Si vous avez une vidéo clip, fournir la vidéo clip également comme 2e fichier: Wetransfer ou service du genre à mtdallaire@notremedia.com

Vous devriez passer à notre émission ""120 minutes autour du monde"" dans les 30 jours suivant la réception de toutes vos informations, mais pas avant la date de diffusion que vous avez indiquée dans Groover, donc assurez-vous que la date est bonne.

Lorsque votre chanson sera partagée, vous serez avisé.
Il y aura une publication Facebook dans laquelle vous serez identifié et lorsque l'on traite votre dossier Groover, nous vous aviserons également.
Vous serez avisé pour le passage à l'épisode des découvertes, mais pas lors des autres épisodes.
Une plateforme sera bientôt disponible pour vous permettre d'auto-créer votre entrevue et présentation qui sera diffusée.

Merci pour la découverte. 

https://niky.ca ou avec l'application iHeartRadio
(ou sur notre page Facebook https://www.facebook.com/nikyradiointernational/ )",1.0
6944,928857,29227,1290,"Hi dear
Your music is high quality I appreciate your submission and your trust and I have shared your amazing song on my Soundcloud <3 don't know why you don't have many followers  <3 you make amazing songs <3 keep it up 

Cheers",0.25
6945,928858,29227,1330,"Nice synth work and the flow is good, however i'm hoping to hear something catchier from you. Thank you for sharing.",0.0
6946,928859,29227,1339,You have a strong presence in your vocal. I think the melody was a bit lost for me. But I appreciate the low end in the music. I think this just didn’t connect for me. But thank you for the listen.,0.0
6947,928860,29227,1364,"Bonjour End of code,

Merci pour votre proposition de titre
nous sommes en mesure de

- Diffuser votre titre sur notre radio (24 Heures à la réception de vos éléments)

- Ajouter votre titre à notre playlist : 
""Yellow radio powered by Groover"" (Disponible d'ici 24H) -  https://bit.ly/38YicT7 

- Publier votre clip (si vous en avez un) sur notre site web :
https://yellow.radio/qtvideo

- Relayer votre clip si vous en avez un sur notre page facebook:
https://www.facebook.com/yellowradiostation

N’hésitez pas à nous suivre sur nos réseaux sociaux ils se trouvent sur notre page groover (plus complet) ou en bas de page de notre site internet.  
Merci de nous transmettre votre lien Deezer pour ajouté à playlist dés que le titre sera disponible merci

A très vite,

Olivier Vereecque
Fondateur de Yellow Radio",1.0
6948,928861,29227,1373,"hello, 
I remember you! I'd be glad to play your new track on my radio, it's a wonderful one: deep voice and dark melody...deadly combination!
Please send me an MP3 or FLAC file, no WAV! Thanx.",1.0
6949,928863,29227,1437,"Merci beaucoup pour ce nouvel extrait ! La production est intéressante, de même que l'ambiance qu'elle génère.",0.0
6950,928864,29227,1443,Thank you for consulting me again. I like that you follow that elegant line that attracted me previously. What you do has exquisite forms and knows how to combine dance intention with neatness. Please let me know when you have the track on spotify.,0.25
6951,928865,29227,1467,"Hi End of Code, thanks for sending us your music! ""The Fall"" offers a fresh and immersive Deep Melodic Techno sound, the vocal brings a great emotional depth and mysterious side to the track, the melodic arrangements build a nice dark and enigmatic ambiance with a great melancholic undercurrent, good work overall, it is very well-produced, however, it unfortunately wasn't quite compelling enough for a blog feature, I'm sorry. Have a great day and stay safe out there!",0.0
6952,928866,29227,1480,"Hi End of Code !

Thank you for coming back with this new song.
I hope the sharing of ""Deep into your Soul"" has helped you a bit.
How was it ? 

About this one, we're not ready to prepare a new playlist during this month.
The sound is great, but we are more likely to share tunes with a less dark mood in our next selection.

Regards,",0.25
6953,928867,29227,1507,"Hi End of Code,

Thanks for sharing, nice track deep and sweet !
We're quiet busy right now but we'll share the track asap ;)

ilovethistrack.com",1.0
6954,928868,29227,1524,"Hi End of Code

Thanks for submitting your work again and congrats on the upcoming release. 

Mysterious, dark, deep. The underground vibes are strong with this one. Unique sound design and choice of pads with the various details. The background behind the vocals are met with sadness and despair, presented to the listener in a disguise of club beat. Interesting and a lot to take in, good job on presenting emotions and art this way. 

However, this is way too dark for my playlists. The vibes feel somewhat unique to me and more fitting to an ""underground"" playlist focused solely on tech house and/or darker mood. I don't have a playlist for that nor the listeners. Therefore I have to pass this time around.

But I will personally have a few listens to this when it comes out. I found it interesting, your style and production. 

Good luck with your promotion and I wish you all the best //Nawy",0.0
6955,928869,29227,1567,"Hi End of Code,

Thanks for sending your track over! I really like the overall atmosphere of the track. I think it sounds very professional and catchy. I'm happy to share your track :)

Don't hesitate to send us your next projects!",1.0
6956,928870,29227,1603,"Bonjour.  Malgré la bonne qualité de ce titre, l ambiance musicale ne correspond pas à mi ligne éditoriale d'Auxois fm. Désolé.  Manuel ",0.0
6957,928871,29227,1610,"Hi guys thanks for the song, the initial sounds and the drum and the vocals are good and well done but the arrangement of the sax is not very suitable it makes the song fall a little, keep it up thanks for asking my opinion see you soon",0.0
6958,928872,29227,1615,"The vibe of the song is very great, love the groove too. 
In general I suggest you to work more on the general movement of the song, especially on the top end. The main synth needs a little better sound design, especially speaking about the ADSR of the sound, you should work a bit better with cutoff too.

Great song, thanks for sharing!",0.0
6959,928874,29227,1673,a very intimate approach of the production. I wish the vocal grip with me more. Thanks for sharing your music. ,0.0
6960,928875,29227,1743,"Hi,
Thank you for sending me another track
Unfortunately this one is simply too dark for me 
For very personal reasons I don’t want to listen to such music.
The production is nice, the spoken vocals sure not everyone’s taste
I have to pass on this one 
Keep it up 
Greetings from Germany ",0.0
6961,928877,29227,1803,"Thanks for your submission. I'd be happy to share your track on an upcoming Tinnitist playlist when it's released. I'll send you the confirmation and a link when it's done. Cheers / Darryl
",1.0
6962,928878,29227,1853,"Similar like your last track, consistent beats arrangement throughout this track. The mix arrangement in this track is more unique with the vocal too. Alas, I personally feel the momentum didn't excite me much this round.",0.0
6963,928879,29227,1896,Hey nice track this isn’t quiet right for our playlist though but we’d like to hear more from you in future Good luck with this one ,0.0
6964,928880,29227,1955,Hello friend cool track! We will share it on our spotify deep house tracklist. Keep going on best regards.,1.0
6965,928881,29227,1968,"Hi guys, thanks for this one - good production, no doubt. But we focus on rather melodic ones, also we like more harmonic variations - tastes differ, so all the best with the other guys around here!",0.0
6966,928882,29227,1970,"Bellissimo brano, aspetteremo l'uscita per pubblicarlo sulla nostra pagina, è favoloso, complimenti per il lavoro a tutto lo staff",0.0
6967,928883,29227,1973,Very groovy melodic house vibes and cool vocals <3 the sound quality / mixing needs to be a bit tighter and more polished / refined for us though and the writing feels a bit too repetitive for me at times <3 sorry ,0.0
6968,928884,29227,1982,"Hi, thanks for the submission. The song's concept is ok and the production is clean.. you have an engaging instrumental and the vocals are also ok but, I'm afraid we're currently looking for something more upbeat.. I have to let it go for this time, my best wishes for the release, kind regards!",0.0
6969,928885,29227,1987,cool dark melodic house / dance vibes <3 the writing is a bit too repetitive for me at times but we'll give it a shout out on Twitter <3 ,1.0
6970,928888,29227,2053,"Thanks for your song vocals good composition interesting and mastering done well but it's not really my style my playlist is very Indie Folk Rock keep it up, thanks for my opinion, see you soon",1.0
6971,928889,29227,2066,"Hello! Thanks to send me your track. It's really cool! The beat is crazy, the metric with the voice and the bass around ther song is fantastic! Again, thanks to send me your track and cheers from Brazil!",0.0
6972,928891,29227,2069,"Hello again!

What a blast, guys! This track is a bomb and it absolutely blew my mind! I loved the Progressive House beat with some Techno elements, it really took the song to a deeper level of darkness and this atmosphere fits the vocals perfectly.

I liked the lyrics so much and those deep vocals gave it an extra depth of emotion, it sounds absolutely addicting. I've already listened to the song four times in a row by now and it just keeps getting better and better, much due to the vocals.

The instrumental really amazed me, it has a very dark vibe (reminded me of Township Rebellion), strong and groovy beats, a Progressive House structure and it flirts very closely with Techno too. All that mixed together just turned into a beautiful combination that made this song sound like a majestic wall of sound.

As a Deep/Progressive House fan myself, I liked ""Deep Into Your Soul"", but I'm completely shook by the sound you guys achieved with ""The Fall"", this is a masterpiece, no doubt!

I'll be very happy to share this song with my team and on our Twitter, as well as add it on our Spotify playlist soon as it gets available.

Thanks for sending the track, be safe and keep on!",1.0
6973,928893,29227,2101,"Olá  End of Code, tudo bem com você?
Muito boa sua composição. Essa magia musical é impressionante, cada detalhe de sua ""obra"" nos conecta muito, realmente essa composição é uma verdadeira obra de arte.
Em breve irei fazer um compartilhamento do seu som em minha plataforma.
Sucesso Sempre.
Se for o seu desejo e quiser gravar um pequeno vídeo para a story, falar sobre o seu trabalho e musicalizar. Gostaríamos de compartilhá-lo em nossas plataformas. 
email: contatomusicalizar@gmail.com
Att
Jonas Souza 
Ceo. Plataforma MUSICALIZAR.

English:

Hello End of Code, how are you?
Very good composition. This musical magic is impressive, every detail of your ""work"" connects us a lot, really this composition is a real work of art.
Soon I will share your sound in my platform.
Success Always.
If it is your wish and you want to record a little video for the story, talk about your work and make music. We would like to share it on our platforms. 
email: contatomusicalizar@gmail.com
Att
Jonas Souza 
Ceo. MUSICALIZAR Platform.

",0.25
6974,928894,29227,2104,"Interesting the way the artist sings the song. Gloomy, strong and making the proposal clear to the letter. At bpm, I think it would shorten the duration a little to connect more with the listeners, but I understand that it was due to the lyrics and not the beat. Congratulations on the work!",1.0
6975,928895,29227,2137,Now your music is a guarantee. Each piece amazes and tells a story. Can't wait to get out.,0.25
6976,928896,29227,2149,"Hello, how are you?

Your music is very well recorded and mixed. The vocal work is excellent and the instrumental work is also very good. Congratulations for the good work.

We are not currently playing this type of music on our radio. However, we will insert your music in one of our playlists to keep it on our radar. If you have plans to come to Brazil let us know. I wish you good luck.",1.0
6977,928900,29227,2241,"Hello, how are you?

Your music is very well recorded and mixed. The vocal work is excellent and the instrumental work is also very good. Congratulations for the good work.

We will insert your music in one of our playlists to keep it on our radar. If you have plans to come to Brazil let us know. I wish you good luck.",1.0
6978,928901,29227,2284,"Hey guys, great vocal and this mix is way tighter than last time but unfortunately I feel like this is a bit too dark/energetic for my more chilled list. But send me more as I really like the style! ",0.0
6979,928904,29227,2289,"nice one, adding it to my blog's playlist... very cool groove and nice warm bass. Cheers!",1.0
6980,928905,29227,2292,The song has a pretty generic tech house beat and doesn't really show anything out of the box,0.0
6981,928906,29227,2296,"The lovely hypnotic touch of the track's moody vocals coupled with the dreamy energy of the mesmerizing instrumental delivered a really enjoyable performance overall, but in my view the track could've emphasized its progression a bit more to avoid seeming too limited and short to really stand out in its impact.",0.0
6982,928907,29227,2345,Hey guys - a moving set of lyrics for sure! Really enjoy the production but sadly we're not the place dance EDM inspired beats. ,0.0
6983,928909,29227,2369,"This song holds a powerful message. It brings so many emotions out and I can associate the lyrics and the deep house beat with what you have written. This is a great deep house track I love that it is very heartfelt.

Thank you for sending through this piece.",0.25
